state,STATEFP,CDFP,GEOID,NAMELSAD,LSAD,CDSESSN,area,perimeter,convex_hull,polsby_popper,reock,schwartzberg
AZ,04,06,0406,Congressional District 6,C2,115,0.15843774567451874,2.4918428258030043,0.8235321077760696,0.32064703429305,0.6328105934676457,0.5662570390671096
AZ,04,08,0408,Congressional District 8,C2,115,0.13634796096289392,2.9018303756255257,0.6594464347048268,0.20347659742740087,0.37893127940185095,0.451083803109135
TX,48,28,4828,Congressional District 28,C2,115,2.2532577527631474,14.344894150581489,0.4963070260108048,0.13760241056193828,0.23384780786326786,0.3709479890253326
TX,48,01,4801,Congressional District 1,C2,115,2.0350062123500265,11.221383051830614,0.768011163266697,0.20308732913006664,0.4139264837816819,0.4506521154172769
TX,48,29,4829,Congressional District 29,C2,115,0.046166925226543754,2.5813315191093067,0.6000229725931727,0.08706693298577749,0.3441043631771487,0.29507106429770014
TX,48,07,4807,Congressional District 7,C2,115,0.039454782459642956,1.9240640057017664,0.5547644460782495,0.1339277235471202,0.3132833429190501,0.3659613689272683
TX,48,27,4827,Congressional District 27,C2,115,2.6022560303433693,13.170051298097995,0.6178820262366734,0.1885319478382896,0.3682895877243526,0.4342026575670508
TX,48,06,4806,Congressional District 6,C2,115,0.5568628467840426,5.76600290180204,0.7635111452826984,0.21047881696122922,0.32721066050688014,0.4587797041731786
TX,48,17,4817,Congressional District 17,C2,115,1.9038394021986278,11.276606106451526,0.6731599049474537,0.1881409589925126,0.4274888577435441,0.4337521861530067
TX,48,14,4814,Congressional District 14,C2,115,0.8252986510901792,8.201592626003913,0.5823071219180315,0.1541787822754362,0.22221783564987407,0.3926560610450782
TX,48,36,4836,Congressional District 36,C2,115,1.8496331580258811,10.558535112387368,0.785696369175501,0.20849139219384905,0.4427495386011257,0.45660857656624126
TX,48,05,4805,Congressional District 5,C2,115,1.2971760052973877,11.213964093453265,0.6841172884731166,0.12962550111353496,0.30444665924286074,0.360035416471123
TX,48,16,4816,Congressional District 16,C2,115,0.17579367750727215,2.0212569694625935,0.9430318443296176,0.5407170383019344,0.4419692018650421,0.7353346437520365
TX,48,24,4824,Congressional District 24,C2,115,0.06783721634747053,2.017600385483769,0.7487640028747945,0.209414899755224,0.3714587123758099,0.45761872749618104
TX,48,33,4833,Congressional District 33,C2,115,0.054432177438457074,3.9427932640628245,0.42975238493216517,0.044000494751622585,0.19264623736791633,0.2097629489486229
TX,48,11,4811,Congressional District 11,C2,115,6.91531955252799,21.137272842944476,0.6156740088454583,0.1945020623691853,0.2945345820521117,0.4410238795906468
TX,48,15,4815,Congressional District 15,C2,115,1.8646445933786708,13.658584283315005,0.519993470933539,0.12560142204118588,0.16370203391889088,0.35440290918837825
TX,48,23,4823,Congressional District 23,C2,115,14.15614641165962,29.437093070665625,0.72718702852713,0.20528871101240512,0.2584597236809963,0.4530879727077349
TX,48,12,4812,Congressional District 12,C2,115,0.3677451886317158,4.525526975756072,0.7679321751366441,0.2256412762305821,0.514206055059778,0.4750171325653235
TX,48,08,4808,Congressional District 8,C2,115,1.5170932197063394,9.108171715581953,0.8399579495651788,0.2298051260828407,0.6934934353408211,0.47937993917438876
TX,48,34,4834,Congressional District 34,C2,115,2.246484177452885,15.050664851152042,0.571784091587797,0.12462404926724195,0.20015825851481386,0.35302131559899036
TX,48,30,4830,Congressional District 30,C2,115,0.09187546175621719,2.5693251472863934,0.7599023857840543,0.17489253135977392,0.41223111772293713,0.41820154394714265
TX,48,18,4818,Congressional District 18,C2,115,0.05732422614096322,2.9954864397971956,0.5871593079576914,0.08028110633370797,0.4158594987948544,0.2833392071946768
TX,48,02,4802,Congressional District 2,C2,115,0.07986376113058213,3.689199086241851,0.4205377137846475,0.07373869347527294,0.2260761159172948,0.27154869448272617
TX,48,20,4820,Congressional District 20,C2,115,0.048246003594613285,1.8252103489527134,0.6892963100678395,0.18198909434205035,0.4874595180304126,0.4266017983342901
TX,48,31,4831,Congressional District 31,C2,115,0.5389934387774247,3.8674776262978217,0.8174786329989895,0.4528326395323076,0.5978376057961505,0.6729284059484393
TX,48,25,4825,Congressional District 25,C2,115,1.9044476382885023,12.262550232437668,0.6063616767543214,0.1591539059840261,0.30228483847849585,0.3989409805773607
TX,48,32,4832,Congressional District 32,C2,115,0.04977071551047629,2.241867736198522,0.6165746645877114,0.12444108083605175,0.3517904627093287,0.35276207397628756
TX,48,21,4821,Congressional District 21,C2,115,1.4426190203541864,9.840833363585197,0.7727004323884642,0.18719651621856992,0.3158440383524695,0.43266212709060864
TX,48,03,4803,Congressional District 3,C2,115,0.12984623833676778,2.1041114242778476,0.8712688344240462,0.3685545420992338,0.49661389518203325,0.6070869312538641
TX,48,10,4810,Congressional District 10,C2,115,1.2451565647770622,10.200561263806723,0.7250422140616193,0.15037847960170828,0.26509071332598855,0.3877866418556836
TX,48,04,4804,Congressional District 4,C2,115,2.6381937446324173,13.749771323472896,0.7807588900248471,0.17535800645560437,0.33602289774200816,0.418757694204661
TX,48,35,4835,Congressional District 35,C2,115,0.14549643351870145,5.833238460543196,0.3650263965326054,0.05373320563797014,0.09738646328978888,0.23180423990507626
TX,48,13,4813,Congressional District 13,C2,115,9.865283216761782,21.944757387626794,0.67448366143968,0.2574292278572038,0.26899788661551566,0.507374839598106
TX,48,26,4826,Congressional District 26,C2,115,0.24573090737862913,2.582179573762621,0.910921215903773,0.46312344345761686,0.5762248172503658,0.6805317358195847
TX,48,22,4822,Congressional District 22,C2,115,0.2547775515554349,4.731636706213116,0.7039392549007468,0.14300401773332413,0.33152697787178204,0.37815872029258313
TX,48,09,4809,Congressional District 9,C2,115,0.04046945610070907,1.8335621244539986,0.606803401607645,0.15126761974651254,0.26022729862386595,0.38893138179698555
TX,48,19,4819,Congressional District 19,C2,115,6.501595119330204,17.196691463963578,0.7088335563030632,0.2762739811287767,0.3339855541721248,0.5256177138651025
RI,44,01,4401,Congressional District 1,C2,115,0.14312761168525867,2.587737811798382,0.5834945045627737,0.26859179707737424,0.2937400283327423,0.5182584269236481
RI,44,02,4402,Congressional District 2,C2,115,0.28900123712378445,3.8684870496713106,0.7600966675065589,0.24267624770392165,0.41235056532111547,0.4926218100164888
NM,35,01,3501,Congressional District 1,C2,115,1.1750306693272705,7.594125911018088,0.712121683485105,0.25603744178553667,0.3346927858998096,0.5060014246872597
NM,35,03,3503,Congressional District 3,C2,115,11.671068242423189,20.0365832326371,0.7922717731801376,0.36531974248819593,0.33502368465549787,0.6044168615187666
NM,35,02,3502,Congressional District 2,C2,115,18.04746296108101,23.83240848223024,0.8468772843121827,0.39929158281849775,0.4947865728297672,0.6318952308876036
UT,49,01,4901,Congressional District 1,C2,115,5.7616421231978165,16.272758895908026,0.6725025908801556,0.27342219382937677,0.23563043277692067,0.5228978808805567
UT,49,03,4903,Congressional District 3,C2,115,5.430645356822652,18.343320641962436,0.6308221530363489,0.20281748420522033,0.32247957504006347,0.45035262206988463
UT,49,04,4904,Congressional District 4,C2,115,0.7346544040337903,6.14803743351435,0.6425157518647799,0.24424177314184994,0.4034921676292875,0.4942082285250317
UT,49,02,4902,Congressional District 2,C2,115,11.048008520754593,19.60838761706442,0.8177693055366185,0.36108554052322933,0.5158610334024639,0.6009039361855016
CT,09,01,0901,Congressional District 1,C2,115,0.19509831290974944,3.77618320443043,0.6729173872996934,0.1719322178358871,0.4352485623003611,0.41464710035871116
CT,09,03,0903,Congressional District 3,C2,115,0.13850769207328995,2.985227569604907,0.6844605566912778,0.19531197387466534,0.3322058383894199,0.4419411429983243
CT,09,04,0904,Congressional District 4,C2,115,0.1511301380655823,2.46695482309764,0.7009238845242839,0.31206032058108485,0.33903153923899204,0.5586235947228553
CT,09,05,0905,Congressional District 5,C2,115,0.3590737584984254,4.423689860683497,0.7491147291123178,0.2305813558372986,0.5032582077940136,0.4801888751702798
CT,09,02,0902,Congressional District 2,C2,115,0.5887394096953358,5.733184486023914,0.8362894666062783,0.22508219311050215,0.5589576997758694,0.4744282802600433
CT,09,ZZ,09ZZ,Congressional Districts not defined,00,115,0.11755700013463866,5.2838837734208655,0.7570433092951373,0.05291171603645736,0.07252956820271686,0.23002546823440523
MT,30,00,3000,Congressional District (at Large),C1,115,45.07890029239479,36.70914946541981,0.9305079394060766,0.42037272734869374,0.3581719688802429,0.6483615714620152
NY,36,01,3601,Congressional District 1,C2,115,0.5396248734341498,4.114253393764502,0.9354589037409086,0.40060812357820785,0.29424663782953475,0.6329361133465272
NY,36,07,3607,Congressional District 7,C2,115,0.004738639279366907,0.8134570938188527,0.43106656977925106,0.08998999184410085,0.1649766085795705,0.29998331927642385
NY,36,27,3627,Congressional District 27,C2,115,1.4918354831975194,8.001150221102366,0.7488896895635838,0.2928369992710612,0.43118651289247434,0.5411441575689987
NY,36,17,3617,Congressional District 17,C2,115,0.12236498253037098,1.8401675158563402,0.9069800655556154,0.4541008310798035,0.43294206078133995,0.6738700402004851
NY,36,14,3614,Congressional District 14,C2,115,0.012058778104119483,0.8269060745340129,0.6657106441570465,0.22161584240713444,0.30012893395884294,0.4707609185214237
NY,36,06,3606,Congressional District 6,C2,115,0.008302225223133064,0.5656903576281744,0.8011227854413602,0.3260219363835995,0.32381939285980427,0.5709833065717416
NY,36,05,3605,Congressional District 5,C2,115,0.03394502063838445,1.3405077519106374,0.6173090444964033,0.2373817250549309,0.26268838755968144,0.48721835459568935
NY,36,24,3624,Congressional District 24,C2,115,1.047560053594907,5.625353689912117,0.8178576386055247,0.41599597256591464,0.4548496347063011,0.6449774977205909
NY,36,16,3616,Congressional District 16,C2,115,0.029874379332568424,1.0049817658805582,0.8375532589440707,0.37169985441816017,0.3531277332538004,0.6096719235934686
NY,36,11,3611,Congressional District 11,C2,115,0.031557247737964644,0.9530991482255552,0.8478395633246472,0.4365488217764176,0.38573791431334326,0.6607184133777547
NY,36,15,3615,Congressional District 15,C2,115,0.00468212416831193,0.32957880501096176,0.8772714873651589,0.5416693242778509,0.6495078951852867,0.7359818776830385
NY,36,23,3623,Congressional District 23,C2,115,2.2607979996478207,10.042364599660011,0.7411440387693704,0.28170830755758736,0.2103227813047993,0.5307620065128884
NY,36,08,3608,Congressional District 8,C2,115,0.012954301248100819,0.9431392638640176,0.5561276554782081,0.18300889784054475,0.2968214976309771,0.4277953924956938
NY,36,12,3612,Congressional District 12,C2,115,0.004861648404812513,0.4474569854977617,0.77134693319704,0.3051341575384094,0.4866133834319975,0.5523894980341403
NY,36,18,3618,Congressional District 18,C2,115,0.39495142040163955,4.090296580223084,0.7225308131832135,0.29664972216424834,0.29355828802727657,0.5446555995895463
NY,36,02,3602,Congressional District 2,C2,115,0.090056033881865,1.6352015658394603,0.8220778729873136,0.42323355452609046,0.4152475916642563,0.6505640279988514
NY,36,20,3620,Congressional District 20,C2,115,0.3596812377254537,3.700465902056995,0.7706277083097893,0.33007667403003205,0.46207738895283346,0.5745229969548931
NY,36,25,3625,Congressional District 25,C2,115,0.3499603678569656,2.910053042703974,0.9398272400692813,0.5193102780848999,0.5994109117555757,0.7206318603037892
NY,36,03,3603,Congressional District 3,C2,115,0.1027626147972569,1.7338597095917825,0.8755641446040301,0.42955334045899063,0.34976364361588413,0.6554031892346808
NY,36,21,3621,Congressional District 21,C2,115,4.769036043469896,11.769785011004158,0.8994512490420878,0.43261682806357576,0.4316951702044454,0.6577361386327922
NY,36,10,3610,Congressional District 10,C2,115,0.0062692235890153825,1.0155897958035855,0.45333491412324534,0.07638128594164025,0.15623206461837147,0.27637164460494174
NY,36,04,3604,Congressional District 4,C2,115,0.04848493494159811,1.1659086215245464,0.8593060665496128,0.44821630769422593,0.6086643366024309,0.6694895874427219
NY,36,13,3613,Congressional District 13,C2,115,0.0035789468186067097,0.39115812608026707,0.6462043226445534,0.2939411542815155,0.2739005539839322,0.5421634018278212
NY,36,26,3626,Congressional District 26,C2,115,0.06654651863982508,1.496420592792501,0.7715846411848073,0.373446034648294,0.3614787803924358,0.6111023111135271
NY,36,22,3622,Congressional District 22,C2,115,1.4914985142872865,9.455335418624193,0.6469436562007274,0.20964224889975067,0.424696645217877,0.45786706465932947
NY,36,09,3609,Congressional District 9,C2,115,0.004340236118878238,0.4291671781290614,0.680563351481802,0.2961216902608446,0.41114821496849424,0.5441706444313628
NY,36,19,3619,Congressional District 19,C2,115,2.2882971883966547,10.424400238012682,0.7633225318290429,0.2646184590283471,0.477585258579242,0.5144107882114711
